split,tile,z,x,y,rs_path,map_path,ref_scale_2_path,ref_scale_4_path,has_map,has_ref_scale_2,has_ref_scale_4,width,height,mode
train,16_31877_20443,16,31877,20443,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31877_20443.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31877_20443.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31877_20443.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31877_20443.png,True,True,True,256,256,RGB
train,16_31877_20444,16,31877,20444,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31877_20444.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31877_20444.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31877_20444.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31877_20444.png,True,True,True,256,256,RGB
train,16_31877_20447,16,31877,20447,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31877_20447.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31877_20447.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31877_20447.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31877_20447.png,True,True,True,256,256,RGB
train,16_31877_20448,16,31877,20448,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31877_20448.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31877_20448.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31877_20448.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31877_20448.png,True,True,True,256,256,RGB
train,16_31877_20450,16,31877,20450,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31877_20450.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31877_20450.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31877_20450.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31877_20450.png,True,True,True,256,256,RGB
train,16_31877_20451,16,31877,20451,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31877_20451.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31877_20451.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31877_20451.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31877_20451.png,True,True,True,256,256,RGB
train,16_31877_20453,16,31877,20453,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31877_20453.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31877_20453.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31877_20453.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31877_20453.png,True,True,True,256,256,RGB
train,16_31877_20454,16,31877,20454,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31877_20454.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31877_20454.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31877_20454.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31877_20454.png,True,True,True,256,256,RGB
train,16_31877_20459,16,31877,20459,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31877_20459.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31877_20459.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31877_20459.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31877_20459.png,True,True,True,256,256,RGB
train,16_31877_20461,16,31877,20461,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31877_20461.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31877_20461.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31877_20461.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31877_20461.png,True,True,True,256,256,RGB
train,16_31877_20463,16,31877,20463,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31877_20463.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31877_20463.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31877_20463.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31877_20463.png,True,True,True,256,256,RGB
train,16_31877_20492,16,31877,20492,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31877_20492.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31877_20492.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31877_20492.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31877_20492.png,True,True,True,256,256,RGB
train,16_31878_20440,16,31878,20440,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20440.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20440.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20440.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20440.png,True,True,True,256,256,RGB
train,16_31878_20441,16,31878,20441,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20441.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20441.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20441.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20441.png,True,True,True,256,256,RGB
train,16_31878_20442,16,31878,20442,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20442.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20442.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20442.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20442.png,True,True,True,256,256,RGB
train,16_31878_20444,16,31878,20444,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20444.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20444.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20444.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20444.png,True,True,True,256,256,RGB
train,16_31878_20445,16,31878,20445,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20445.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20445.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20445.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20445.png,True,True,True,256,256,RGB
train,16_31878_20446,16,31878,20446,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20446.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20446.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20446.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20446.png,True,True,True,256,256,RGB
train,16_31878_20447,16,31878,20447,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20447.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20447.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20447.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20447.png,True,True,True,256,256,RGB
train,16_31878_20449,16,31878,20449,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20449.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20449.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20449.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20449.png,True,True,True,256,256,RGB
train,16_31878_20451,16,31878,20451,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20451.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20451.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20451.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20451.png,True,True,True,256,256,RGB
train,16_31878_20453,16,31878,20453,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20453.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20453.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20453.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20453.png,True,True,True,256,256,RGB
train,16_31878_20455,16,31878,20455,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20455.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20455.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20455.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20455.png,True,True,True,256,256,RGB
train,16_31878_20456,16,31878,20456,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20456.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20456.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20456.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20456.png,True,True,True,256,256,RGB
train,16_31878_20460,16,31878,20460,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20460.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20460.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20460.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20460.png,True,True,True,256,256,RGB
train,16_31878_20461,16,31878,20461,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20461.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20461.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20461.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20461.png,True,True,True,256,256,RGB
train,16_31878_20462,16,31878,20462,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20462.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20462.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20462.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20462.png,True,True,True,256,256,RGB
train,16_31878_20463,16,31878,20463,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20463.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20463.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20463.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20463.png,True,True,True,256,256,RGB
train,16_31878_20464,16,31878,20464,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20464.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20464.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20464.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20464.png,True,True,True,256,256,RGB
train,16_31878_20465,16,31878,20465,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20465.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20465.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20465.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20465.png,True,True,True,256,256,RGB
train,16_31878_20466,16,31878,20466,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20466.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20466.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20466.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20466.png,True,True,True,256,256,RGB
train,16_31878_20492,16,31878,20492,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20492.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20492.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20492.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20492.png,True,True,True,256,256,RGB
train,16_31878_20494,16,31878,20494,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20494.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20494.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20494.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20494.png,True,True,True,256,256,RGB
train,16_31878_20495,16,31878,20495,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20495.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20495.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20495.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20495.png,True,True,True,256,256,RGB
train,16_31878_20496,16,31878,20496,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31878_20496.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31878_20496.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31878_20496.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31878_20496.png,True,True,True,256,256,RGB
train,16_31879_20426,16,31879,20426,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20426.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20426.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20426.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20426.png,True,True,True,256,256,RGB
train,16_31879_20427,16,31879,20427,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20427.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20427.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20427.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20427.png,True,True,True,256,256,RGB
train,16_31879_20433,16,31879,20433,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20433.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20433.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20433.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20433.png,True,True,True,256,256,RGB
train,16_31879_20436,16,31879,20436,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20436.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20436.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20436.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20436.png,True,True,True,256,256,RGB
train,16_31879_20437,16,31879,20437,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20437.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20437.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20437.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20437.png,True,True,True,256,256,RGB
train,16_31879_20438,16,31879,20438,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20438.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20438.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20438.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20438.png,True,True,True,256,256,RGB
train,16_31879_20440,16,31879,20440,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20440.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20440.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20440.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20440.png,True,True,True,256,256,RGB
train,16_31879_20441,16,31879,20441,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20441.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20441.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20441.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20441.png,True,True,True,256,256,RGB
train,16_31879_20443,16,31879,20443,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20443.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20443.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20443.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20443.png,True,True,True,256,256,RGB
train,16_31879_20446,16,31879,20446,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20446.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20446.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20446.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20446.png,True,True,True,256,256,RGB
train,16_31879_20448,16,31879,20448,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20448.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20448.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20448.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20448.png,True,True,True,256,256,RGB
train,16_31879_20449,16,31879,20449,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20449.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20449.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20449.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20449.png,True,True,True,256,256,RGB
train,16_31879_20450,16,31879,20450,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20450.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20450.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20450.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20450.png,True,True,True,256,256,RGB
train,16_31879_20451,16,31879,20451,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20451.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20451.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20451.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20451.png,True,True,True,256,256,RGB
train,16_31879_20454,16,31879,20454,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20454.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20454.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20454.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20454.png,True,True,True,256,256,RGB
train,16_31879_20456,16,31879,20456,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20456.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20456.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20456.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20456.png,True,True,True,256,256,RGB
train,16_31879_20458,16,31879,20458,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20458.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20458.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20458.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20458.png,True,True,True,256,256,RGB
train,16_31879_20461,16,31879,20461,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20461.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20461.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20461.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20461.png,True,True,True,256,256,RGB
train,16_31879_20462,16,31879,20462,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20462.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20462.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20462.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20462.png,True,True,True,256,256,RGB
train,16_31879_20465,16,31879,20465,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20465.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20465.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20465.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20465.png,True,True,True,256,256,RGB
train,16_31879_20468,16,31879,20468,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20468.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20468.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20468.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20468.png,True,True,True,256,256,RGB
train,16_31879_20469,16,31879,20469,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20469.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20469.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20469.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20469.png,True,True,True,256,256,RGB
train,16_31879_20490,16,31879,20490,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20490.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20490.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20490.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20490.png,True,True,True,256,256,RGB
train,16_31879_20492,16,31879,20492,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20492.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20492.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20492.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20492.png,True,True,True,256,256,RGB
train,16_31879_20493,16,31879,20493,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20493.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20493.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20493.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20493.png,True,True,True,256,256,RGB
train,16_31879_20496,16,31879,20496,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20496.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20496.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20496.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20496.png,True,True,True,256,256,RGB
train,16_31879_20498,16,31879,20498,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31879_20498.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31879_20498.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31879_20498.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31879_20498.png,True,True,True,256,256,RGB
train,16_31880_20426,16,31880,20426,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20426.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20426.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20426.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20426.png,True,True,True,256,256,RGB
train,16_31880_20427,16,31880,20427,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20427.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20427.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20427.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20427.png,True,True,True,256,256,RGB
train,16_31880_20429,16,31880,20429,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20429.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20429.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20429.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20429.png,True,True,True,256,256,RGB
train,16_31880_20430,16,31880,20430,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20430.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20430.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20430.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20430.png,True,True,True,256,256,RGB
train,16_31880_20432,16,31880,20432,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20432.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20432.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20432.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20432.png,True,True,True,256,256,RGB
train,16_31880_20433,16,31880,20433,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20433.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20433.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20433.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20433.png,True,True,True,256,256,RGB
train,16_31880_20434,16,31880,20434,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20434.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20434.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20434.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20434.png,True,True,True,256,256,RGB
train,16_31880_20438,16,31880,20438,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/16_31880_20438.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/16_31880_20438.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_2_256/16_31880_20438.png,data/raw/SCGM/extracted/TMGN_1814/train/ref_scale_4_256/16_31880_20438.png,True,True,True,256,256,RGB
