split,tile,z,x,y,rs_path,map_path,ref_scale_2_path,ref_scale_4_path,has_map,has_ref_scale_2,has_ref_scale_4,width,height,mode
train,14_7973_5127,14,7973,5127,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7973_5127.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7973_5127.png,,,True,False,False,256,256,RGB
train,14_7973_5128,14,7973,5128,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7973_5128.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7973_5128.png,,,True,False,False,256,256,RGB
train,14_7973_5129,14,7973,5129,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7973_5129.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7973_5129.png,,,True,False,False,256,256,RGB
train,14_7973_5130,14,7973,5130,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7973_5130.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7973_5130.png,,,True,False,False,256,256,RGB
train,14_7973_5131,14,7973,5131,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7973_5131.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7973_5131.png,,,True,False,False,256,256,RGB
train,14_7974_5104,14,7974,5104,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5104.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5104.png,,,True,False,False,256,256,RGB
train,14_7974_5105,14,7974,5105,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5105.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5105.png,,,True,False,False,256,256,RGB
train,14_7974_5106,14,7974,5106,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5106.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5106.png,,,True,False,False,256,256,RGB
train,14_7974_5107,14,7974,5107,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5107.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5107.png,,,True,False,False,256,256,RGB
train,14_7974_5108,14,7974,5108,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5108.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5108.png,,,True,False,False,256,256,RGB
train,14_7974_5109,14,7974,5109,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5109.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5109.png,,,True,False,False,256,256,RGB
train,14_7974_5110,14,7974,5110,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5110.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5110.png,,,True,False,False,256,256,RGB
train,14_7974_5111,14,7974,5111,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5111.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5111.png,,,True,False,False,256,256,RGB
train,14_7974_5112,14,7974,5112,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5112.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5112.png,,,True,False,False,256,256,RGB
train,14_7974_5114,14,7974,5114,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5114.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5114.png,,,True,False,False,256,256,RGB
train,14_7974_5115,14,7974,5115,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5115.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5115.png,,,True,False,False,256,256,RGB
train,14_7974_5116,14,7974,5116,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5116.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5116.png,,,True,False,False,256,256,RGB
train,14_7974_5117,14,7974,5117,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5117.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5117.png,,,True,False,False,256,256,RGB
train,14_7974_5119,14,7974,5119,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5119.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5119.png,,,True,False,False,256,256,RGB
train,14_7974_5120,14,7974,5120,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5120.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5120.png,,,True,False,False,256,256,RGB
train,14_7974_5121,14,7974,5121,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5121.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5121.png,,,True,False,False,256,256,RGB
train,14_7974_5122,14,7974,5122,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5122.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5122.png,,,True,False,False,256,256,RGB
train,14_7974_5123,14,7974,5123,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5123.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5123.png,,,True,False,False,256,256,RGB
train,14_7974_5124,14,7974,5124,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5124.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5124.png,,,True,False,False,256,256,RGB
train,14_7974_5125,14,7974,5125,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5125.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5125.png,,,True,False,False,256,256,RGB
train,14_7974_5126,14,7974,5126,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5126.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5126.png,,,True,False,False,256,256,RGB
train,14_7974_5127,14,7974,5127,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5127.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5127.png,,,True,False,False,256,256,RGB
train,14_7974_5128,14,7974,5128,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5128.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5128.png,,,True,False,False,256,256,RGB
train,14_7974_5129,14,7974,5129,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5129.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5129.png,,,True,False,False,256,256,RGB
train,14_7974_5130,14,7974,5130,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5130.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5130.png,,,True,False,False,256,256,RGB
train,14_7974_5131,14,7974,5131,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7974_5131.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7974_5131.png,,,True,False,False,256,256,RGB
train,14_7975_5105,14,7975,5105,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5105.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5105.png,,,True,False,False,256,256,RGB
train,14_7975_5106,14,7975,5106,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5106.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5106.png,,,True,False,False,256,256,RGB
train,14_7975_5107,14,7975,5107,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5107.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5107.png,,,True,False,False,256,256,RGB
train,14_7975_5108,14,7975,5108,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5108.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5108.png,,,True,False,False,256,256,RGB
train,14_7975_5109,14,7975,5109,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5109.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5109.png,,,True,False,False,256,256,RGB
train,14_7975_5110,14,7975,5110,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5110.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5110.png,,,True,False,False,256,256,RGB
train,14_7975_5111,14,7975,5111,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5111.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5111.png,,,True,False,False,256,256,RGB
train,14_7975_5112,14,7975,5112,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5112.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5112.png,,,True,False,False,256,256,RGB
train,14_7975_5113,14,7975,5113,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5113.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5113.png,,,True,False,False,256,256,RGB
train,14_7975_5114,14,7975,5114,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5114.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5114.png,,,True,False,False,256,256,RGB
train,14_7975_5115,14,7975,5115,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5115.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5115.png,,,True,False,False,256,256,RGB
train,14_7975_5116,14,7975,5116,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5116.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5116.png,,,True,False,False,256,256,RGB
train,14_7975_5117,14,7975,5117,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5117.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5117.png,,,True,False,False,256,256,RGB
train,14_7975_5118,14,7975,5118,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5118.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5118.png,,,True,False,False,256,256,RGB
train,14_7975_5119,14,7975,5119,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5119.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5119.png,,,True,False,False,256,256,RGB
train,14_7975_5120,14,7975,5120,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5120.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5120.png,,,True,False,False,256,256,RGB
train,14_7975_5121,14,7975,5121,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5121.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5121.png,,,True,False,False,256,256,RGB
train,14_7975_5122,14,7975,5122,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5122.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5122.png,,,True,False,False,256,256,RGB
train,14_7975_5123,14,7975,5123,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5123.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5123.png,,,True,False,False,256,256,RGB
train,14_7975_5124,14,7975,5124,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5124.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5124.png,,,True,False,False,256,256,RGB
train,14_7975_5125,14,7975,5125,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5125.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5125.png,,,True,False,False,256,256,RGB
train,14_7975_5126,14,7975,5126,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5126.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5126.png,,,True,False,False,256,256,RGB
train,14_7975_5127,14,7975,5127,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5127.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5127.png,,,True,False,False,256,256,RGB
train,14_7975_5128,14,7975,5128,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5128.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5128.png,,,True,False,False,256,256,RGB
train,14_7975_5129,14,7975,5129,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5129.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5129.png,,,True,False,False,256,256,RGB
train,14_7975_5130,14,7975,5130,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5130.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5130.png,,,True,False,False,256,256,RGB
train,14_7975_5131,14,7975,5131,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5131.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5131.png,,,True,False,False,256,256,RGB
train,14_7975_5132,14,7975,5132,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7975_5132.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7975_5132.png,,,True,False,False,256,256,RGB
train,14_7976_5105,14,7976,5105,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5105.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5105.png,,,True,False,False,256,256,RGB
train,14_7976_5106,14,7976,5106,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5106.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5106.png,,,True,False,False,256,256,RGB
train,14_7976_5107,14,7976,5107,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5107.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5107.png,,,True,False,False,256,256,RGB
train,14_7976_5109,14,7976,5109,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5109.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5109.png,,,True,False,False,256,256,RGB
train,14_7976_5110,14,7976,5110,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5110.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5110.png,,,True,False,False,256,256,RGB
train,14_7976_5111,14,7976,5111,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5111.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5111.png,,,True,False,False,256,256,RGB
train,14_7976_5112,14,7976,5112,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5112.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5112.png,,,True,False,False,256,256,RGB
train,14_7976_5113,14,7976,5113,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5113.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5113.png,,,True,False,False,256,256,RGB
train,14_7976_5114,14,7976,5114,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5114.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5114.png,,,True,False,False,256,256,RGB
train,14_7976_5115,14,7976,5115,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5115.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5115.png,,,True,False,False,256,256,RGB
train,14_7976_5117,14,7976,5117,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5117.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5117.png,,,True,False,False,256,256,RGB
train,14_7976_5118,14,7976,5118,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5118.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5118.png,,,True,False,False,256,256,RGB
train,14_7976_5119,14,7976,5119,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5119.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5119.png,,,True,False,False,256,256,RGB
train,14_7976_5120,14,7976,5120,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5120.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5120.png,,,True,False,False,256,256,RGB
train,14_7976_5121,14,7976,5121,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5121.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5121.png,,,True,False,False,256,256,RGB
train,14_7976_5122,14,7976,5122,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5122.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5122.png,,,True,False,False,256,256,RGB
train,14_7976_5123,14,7976,5123,data/raw/SCGM/extracted/TMGN_1814/train/rs_256/14_7976_5123.png,data/raw/SCGM/extracted/TMGN_1814/train/map_256/14_7976_5123.png,,,True,False,False,256,256,RGB
